Date,NH3NMBR,denoised,highfreq
2021/8/8,5.44,5.194275941,0.245724059
2021/8/9,5.42,5.225617278,0.194382722
2021/8/10,5.39,5.235318489,0.154681511
2021/8/11,5.37,5.25539886,0.11460114
2021/8/12,5.34,5.287923117,0.052076883
2021/8/13,5.32,5.417310174,-0.097310174
2021/8/14,5.3,5.437077929,-0.137077929
2021/8/15,5.27,5.448327564,-0.178327564
2021/8/16,5.25,5.455606825,-0.205606825
2021/8/17,5.22,5.447265995,-0.227265995
2021/8/18,5.56,5.447826794,0.112173206
2021/8/19,5.61,5.493021332,0.116978668
2021/8/20,5.65,5.645826106,0.004173894
2021/8/21,5.7,5.704177661,-0.004177661
2021/8/22,5.75,5.758740431,-0.008740431
2021/8/23,5.8,5.807229527,-0.007229527
2021/8/24,5.84,5.805954752,0.034045248
2021/8/25,5.89,5.772022203,0.117977797
2021/8/26,5.94,5.744329898,0.195670102
2021/8/27,5.98,5.779359611,0.200640389
2021/8/28,6.03,5.709209566,0.320790434
2021/8/29,6.08,5.628989307,0.451010693
2021/8/30,6.13,5.570944488,0.559055512
2021/8/31,6.17,5.445058576,0.724941424
2021/9/1,4.96,5.308444847,-0.348444847
2021/9/2,4.94,5.212884113,-0.272884113
2021/9/3,4.91,5.185775124,-0.275775124
2021/9/4,4.89,5.07131718,-0.18131718
2021/9/5,4.86,4.971159468,-0.111159468
2021/9/6,4.84,4.949086977,-0.109086977
2021/9/7,4.82,4.846441391,-0.026441391
2021/9/8,4.79,4.747631792,0.042368208
2021/9/9,4.77,4.71994999,0.05005001
2021/9/10,4.74,4.766697941,-0.026697941
2021/9/11,4.72,4.721268989,-0.001268989
2021/9/12,4.7,4.692781858,0.007218142
2021/9/13,4.67,4.73965398,-0.06965398
2021/9/14,4.65,4.668978378,-0.018978378
2021/9/15,4.62,4.59545679,0.02454321
2021/9/16,4.6,4.572120799,0.027879201
2021/9/17,4.58,4.625826467,-0.045826467
2021/9/18,4.55,4.557992412,-0.007992412
2021/9/19,5.49,4.516029279,0.973970721
2021/9/20,5.46,4.550831483,0.909168517
2021/9/21,4.6,4.457595423,0.142404577
2021/9/22,4.54,4.390545282,0.149454718
2021/9/23,4.32,4.350149444,-0.030149444
2021/9/24,4.35,4.39989245,-0.04989245
2021/9/25,4.2,4.311936432,-0.111936432
2021/9/26,4.1,4.262986896,-0.162986896
2021/9/27,4.35,4.301680419,0.048319581
2021/9/28,4.12,4.218747121,-0.098747121
2021/9/29,4.01,4.223539115,-0.213539115
2021/9/30,4.21,4.221970451,-0.011970451
2021/10/1,4.5,4.326992844,0.173007156
2021/10/2,6.2,4.285529225,1.914470775
2021/10/3,7.9,4.284066274,3.615933726
2021/10/4,7.8,4.375008369,3.424991631
2021/10/5,6.5,4.332601388,2.167398612
2021/10/6,6.4,4.426062861,1.973937139
2021/10/7,4.24,4.414214937,-0.174214937
2021/10/8,4.54,4.520192938,0.019807062
2021/10/9,4.65,4.459842509,0.190157491
2021/10/10,4.56,4.423864746,0.136135254
2021/10/11,4.45,4.475363287,-0.025363287
2021/10/12,4.31,4.381086964,-0.071086964
2021/10/13,4.54,4.484717591,0.055282409
2021/10/14,4.64,4.405819215,0.234180785
2021/10/15,4.51,4.463632538,0.046367462
2021/10/16,4.23,4.362618744,-0.132618744
2021/10/17,4.21,4.292903688,-0.082903688
2021/10/18,4.31,4.307066613,0.002933387
2021/10/19,4.21,4.194893557,0.015106443
2021/10/20,4.275769231,4.345677523,-0.069908292
2021/10/21,4.255824176,4.252481556,0.00334262
2021/10/22,4.235879121,4.296942151,-0.06106303
2021/10/23,4.215934066,4.208156243,0.007777823
2021/10/24,4.195989011,4.146225274,0.049763737
2021/10/25,4.176043956,4.138211179,0.037832777
2021/10/26,4.156098901,4.045001869,0.111097032
2021/10/27,4.136153846,4.256781369,-0.120627523
2021/10/28,4.116208791,4.178065661,-0.06185687
2021/10/29,4.096263736,4.23820507,-0.141941334
2021/10/30,4.076318681,4.19971733,-0.123398649
2021/10/31,4.056373626,4.177642577,-0.121268951
2021/11/1,4.036428571,4.192932269,-0.156503698
2021/11/2,4.016483516,4.160978679,-0.144495163
2021/11/3,4.8,4.427442696,0.372557304
2021/11/4,4.24,4.371589654,-0.131589654
2021/11/5,4.54,4.43696231,0.10303769
2021/11/6,4.65,4.409023783,0.240976217
2021/11/7,4.56,4.368931013,0.191068987
2021/11/8,4.45,4.363212455,0.086787545
2021/11/9,4.31,4.343987608,-0.033987608
2021/11/10,4.54,4.560128604,-0.020128604
2021/11/11,4.64,4.494723548,0.145276452
2021/11/12,4.51,4.512155995,-0.002155995
2021/11/13,4.23,4.442205409,-0.212205409
2021/11/14,4.21,4.340526795,-0.130526795
2021/11/15,4.31,4.307912789,0.002087211
2021/11/16,4.21,4.329297841,-0.119297841
2021/11/17,4.7,4.505705499,0.194294501
2021/11/18,4.5,4.510392939,-0.010392939
2021/11/19,4.4,4.511253178,-0.111253178
2021/11/20,4.6,4.41216823,0.18783177
2021/11/21,4.54,4.252018575,0.287981425
2021/11/22,4.32,4.185510743,0.134489257
2021/11/23,4.35,4.229840174,0.120159826
2021/11/24,4.2,4.359799679,-0.159799679
2021/11/25,4.1,4.477258094,-0.377258094
2021/11/26,4.35,4.46620551,-0.11620551
2021/11/27,4.12,4.351894839,-0.231894839
2021/11/28,4.01,4.177542869,-0.167542869
2021/11/29,4.21,4.215469396,-0.005469396
2021/11/30,4.5,4.537423754,-0.037423754
2021/12/1,6.2,4.883315672,1.316684328
2021/12/2,7.9,5.275814172,2.624185828
2021/12/3,7.8,5.431418522,2.368581478
2021/12/4,6.5,5.453239298,1.046760702
2021/12/5,6.4,5.379076989,1.020923011
2021/12/6,7.5,5.466032259,2.033967741
2021/12/7,6.3,5.784371642,0.515628358
2021/12/8,6.1,6.098223971,0.001776029
2021/12/9,6.7,6.476569576,0.223430424
2021/12/10,6.5,6.479336748,0.020663252
2021/12/11,6.3,6.368343025,-0.068343025
2021/12/12,5.9,6.182649126,-0.282649126
2021/12/13,5.8,6.198209681,-0.398209681
2021/12/14,5.55,6.372601912,-0.822601912
2021/12/15,8.5,6.484568238,2.015431762
2021/12/16,9.3,6.842152682,2.457847318
2021/12/17,7.7,6.923898259,0.776101741
2021/12/18,7.1,6.829683546,0.270316454
2021/12/19,6.9,6.624456107,0.275543893
2021/12/20,6.7,6.667220005,0.032779995
2021/12/21,6.48,6.859589382,-0.379589382
2021/12/22,6.51,6.941305009,-0.431305009
2021/12/23,7.6,7.307368952,0.292631048
2021/12/24,7.5,7.353575511,0.146424489
2021/12/25,8.8,7.182643938,1.617356062
2021/12/26,8.9,6.895100037,2.004899963
2021/12/27,7.8,6.840771683,0.959228317
2021/12/28,7.1,6.959731692,0.140268308
2021/12/29,7.2,7.034223685,0.165776315
2021/12/30,7.3,7.382381844,-0.082381844
2021/12/31,7.3,7.419044165,-0.119044165
2022/1/1,7.2,7.211507244,-0.011507244
2022/1/2,8.5,6.897081952,1.602918048
2022/1/3,8.3,6.761812488,1.538187512
2022/1/4,8.1,6.782482409,1.317517591
2022/1/5,7,6.829090513,0.170909487
2022/1/6,7.2,7.083231605,0.116768395
2022/1/7,7.3,7.095770798,0.204229202
2022/1/8,6.8,6.875350467,-0.075350467
2022/1/9,6.4,6.572836143,-0.172836143
2022/1/10,6.7,6.378979505,0.321020495
2022/1/11,6.5,6.297460164,0.202539836
2022/1/12,6.3,6.30948989,-0.00948989
2022/1/13,6.1,6.454583979,-0.354583979
2022/1/14,6.2,6.441351378,-0.241351378
2022/1/15,6.4,6.261326417,0.138673583
2022/1/16,5.9,6.055334612,-0.155334612
2022/1/17,5.6,5.931075972,-0.331075972
2022/1/18,7.8,5.883163415,1.916836585
2022/1/19,7.5,5.950066782,1.549933218
2022/1/20,7.2,6.048233451,1.151766549
2022/1/21,6.5,6.045271621,0.454728379
2022/1/22,6,5.905982167,0.094017833
2022/1/23,6.1,5.757805897,0.342194103
2022/1/24,5.6,5.653178126,-0.053178126
2022/1/25,5.1,5.624468202,-0.524468202
2022/1/26,5.5,5.696511554,-0.196511554
2022/1/27,5.7,5.719799448,-0.019799448
2022/1/28,5.6,5.701247372,-0.101247372
2022/1/29,5.5,5.575303316,-0.075303316
2022/1/30,5.6,5.497256148,0.102743852
2022/1/31,5.4,5.386267374,0.013732626
2022/2/1,5.3,5.367869468,-0.067869468
2022/2/2,4.3,5.463257245,-1.163257245
2022/2/3,5.9,5.453822926,0.446177074
2022/2/4,5.5,5.389043315,0.110956685
2022/2/5,5.3,5.193433949,0.106566051
2022/2/6,5.2,5.10821628,0.09178372
2022/2/7,5.2,4.914217012,0.285782988
2022/2/8,5.3,4.784426873,0.515573127
2022/2/9,4.9,4.746064304,0.153935696
2022/2/10,3.7,4.595231621,-0.895231621
2022/2/11,4.2,4.399937114,-0.199937114
2022/2/12,4.1,4.089559977,0.010440023
2022/2/13,4,3.973496771,0.026503229
2022/2/14,3.7,3.745438321,-0.045438321
2022/2/15,3.4,3.601540906,-0.201540906
2022/2/16,3.6,3.542327329,0.057672671
2022/2/17,3.1,3.400620831,-0.300620831
2022/2/18,3,3.242238469,-0.242238469
2022/2/19,3,2.979285798,0.020714202
2022/2/20,2.8,2.948721207,-0.148721207
2022/2/21,2.7,2.824001913,-0.124001913
2022/2/22,2.9,2.80927253,0.09072747
2022/2/23,2.8,2.82057431,-0.02057431
2022/2/24,2.7,2.733304613,-0.033304613
2022/2/25,2.5,2.658122196,-0.158122196
2022/2/26,2.1,2.456010905,-0.356010905
2022/2/27,2.6,2.457412167,0.142587833
2022/2/28,2.5,2.367673615,0.132326385
2022/3/1,2.5,2.40756299,0.09243701
2022/3/2,2.5,2.424063433,0.075936567
2022/3/3,2.5,2.324760205,0.175239795
2022/3/4,2.5,2.261848688,0.238151312
2022/3/5,1.7,2.042724293,-0.342724293
2022/3/6,1.6,2.018962504,-0.418962504
2022/3/7,2.1,1.91381556,0.18618444
2022/3/8,2,1.964610272,0.035389728
2022/3/9,1.8,1.993411394,-0.193411394
2022/3/10,1.7,1.945307198,-0.245307198
2022/3/11,1.9,1.905429378,-0.005429378
2022/3/12,1.8,1.680942365,0.119057635
2022/3/13,1.7,1.675304146,0.024695854
2022/3/14,1.5,1.604081829,-0.104081829
2022/3/15,1.8,1.702078444,0.097921556
2022/3/16,1.6,1.802294917,-0.202294917
2022/3/17,1.7,1.908060103,-0.208060103
2022/3/18,1.7,1.950881728,-0.250881728
2022/3/19,1.7,1.811396436,-0.111396436
2022/3/20,1.8,1.87718158,-0.07718158
2022/3/21,1.5,1.891554528,-0.391554528
2022/3/22,1.4,2.067105198,-0.667105198
2022/3/23,2.6,2.252557746,0.347442254
2022/3/24,2.5,2.485981963,0.014018037
2022/3/25,2.7,2.567306272,0.132693728
2022/3/26,2.8,2.492134438,0.307865562
2022/3/27,2.6,2.568211942,0.031788058
2022/3/28,2.4,2.585503497,-0.185503497
2022/3/29,2.7,2.739708684,-0.039708684
2022/3/30,2.9,2.92851919,-0.02851919
2022/3/31,3.5,3.175501388,0.324498612
2022/4/1,3.2,3.184021776,0.015978224
2022/4/2,3.1,3.083227866,0.016772134
2022/4/3,3.1,3.089329848,0.010670152
2022/4/4,3.2,3.037753514,0.162246486
2022/4/5,3.1,3.091036613,0.008963387
2022/4/6,4.4,3.235656228,1.164343772
2022/4/7,3.6,3.47836333,0.12163667
2022/4/8,3.9,3.38876399,0.51123601
2022/4/9,3.1,3.246083076,-0.146083076
2022/4/10,3.2,3.225687902,-0.025687902
2022/4/11,3.1,3.177969376,-0.077969376
2022/4/12,3.1,3.167068568,-0.067068568
2022/4/13,3.2,3.315686761,-0.115686761
2022/4/14,3.4,3.638359761,-0.238359761
2022/4/15,3.2,3.52222276,-0.32222276
2022/4/16,3.7,3.364793082,0.335206918
2022/4/17,4.2,3.354566269,0.845433731
2022/4/18,4,3.324569412,0.675430588
2022/4/19,3.6,3.228661246,0.371338754
2022/4/20,3.5,3.326451453,0.173548547
2022/4/21,3.7,3.656431895,0.043568105
2022/4/22,3.5,3.486401757,0.013598243
2022/4/23,3.3,3.252712754,0.047287246
2022/4/24,3.2,3.195819318,0.004180682
2022/4/25,2.9,3.183721041,-0.283721041
2022/4/26,2.8,3.072829763,-0.272829763
2022/4/27,2.2,3.168148361,-0.968148361
2022/4/28,2.4,3.54091657,-1.14091657
2022/4/29,2.3,3.429922963,-1.129922963
2022/4/30,2.8,3.27984023,-0.47984023
2022/5/1,4.2,3.291088217,0.908911783
2022/5/2,3.8,3.299672385,0.500327615
2022/5/3,3.6,3.181165437,0.418834563
2022/5/4,3.3,3.232382142,0.067617858
2022/5/5,3.7,3.54720432,0.15279568
2022/5/6,3.4,3.412801545,-0.012801545
2022/5/7,2.3,3.253703974,-0.953703974
2022/5/8,2.6,3.236456977,-0.636456977
2022/5/9,3.2,3.17669286,0.02330714
2022/5/10,2.5,2.997951033,-0.497951033
2022/5/11,2.8,2.949339529,-0.149339529
2022/5/12,3.7,3.183717647,0.516282353
2022/5/13,3.2,3.036304359,0.163695641
2022/5/14,3.1,2.883000047,0.216999953
2022/5/15,3.2,2.86663636,0.33336364
2022/5/16,2.8,2.780270082,0.019729918
2022/5/17,2.5,2.629293497,-0.129293497
2022/5/18,2.3,2.563517852,-0.263517852
2022/5/19,2.2,2.75869601,-0.55869601
2022/5/20,2.8,2.616779051,0.183220949
2022/5/21,2.4,2.465828895,-0.065828895
2022/5/22,2.3,2.461418062,-0.161418062
2022/5/23,2.4,2.364777794,0.035222206
2022/5/24,2.2,2.252765579,-0.052765579
2022/5/25,2.5,2.176404875,0.323595125
2022/5/26,2.5,2.294605093,0.205394907
2022/5/27,2.2,2.175344371,0.024655629
2022/5/28,2.2,2.028649762,0.171350238
2022/5/29,2.1,1.999087471,0.100912529
2022/5/30,1.6,1.901135505,-0.301135505
2022/5/31,2.2,1.804844748,0.395155252
2022/6/1,1.4,1.706397673,-0.306397673
2022/6/2,1.2,1.708451538,-0.508451538
2022/6/3,1.3,1.634535742,-0.334535742
2022/6/4,1.6,1.512511159,0.087488841
2022/6/5,1.6,1.489423958,0.110576042
2022/6/6,1.5,1.48442233,0.01557767
2022/6/7,1.3,1.469277224,-0.169277224
2022/6/8,1.5,1.442150761,0.057849239
2022/6/9,1.4,1.412531019,-0.012531019
2022/6/10,1.1,1.437248514,-0.337248514
2022/6/11,1.2,1.364592791,-0.164592791
2022/6/12,1.6,1.403350939,0.196649061
2022/6/13,1.3,1.521082255,-0.221082255
2022/6/14,1.7,1.555847883,0.144152117
2022/6/15,1.6,1.563154,0.036846
2022/6/16,1.5,1.480377883,0.019622117
2022/6/17,1.7,1.510603652,0.189396348
2022/6/18,1.4,1.425563867,-0.025563867
2022/6/19,1.3,1.531958474,-0.231958474
2022/6/20,1.7,1.725007318,-0.025007318
2022/6/21,1.6,1.812878291,-0.212878291
2022/6/22,1.8,1.831673171,-0.031673171
2022/6/23,1.5,1.781309901,-0.281309901
2022/6/24,1.9,1.826575839,0.073424161
2022/6/25,1.8,1.703069493,0.096930507
2022/6/26,1.6,1.90796969,-0.30796969
2022/6/27,2.5,2.137491565,0.362508435
2022/6/28,2.5,2.281626495,0.218373505
2022/6/29,2.3,2.255336519,0.044663481
2022/6/30,2.2,2.270146125,-0.070146125
2022/7/1,2.2,2.346819933,-0.146819933
2022/7/2,2.1,2.156699395,-0.056699395
2022/7/3,2.3,2.454822373,-0.154822373
2022/7/4,2.7,2.65823804,0.04176196
2022/7/5,2.5,2.853104006,-0.353104006
2022/7/6,3.4,2.734278593,0.665721407
2022/7/7,3.1,2.817792631,0.282207369
2022/7/8,2.9,2.950924316,-0.050924316
2022/7/9,2.6,2.731979662,-0.131979662
2022/7/10,2.4,3.096765187,-0.696765187
2022/7/11,3.5,3.177408959,0.322591041
2022/7/12,6.9,3.399011171,3.500988829
2022/7/13,7.2,3.120550677,4.079449323
2022/7/14,7.8,3.217650743,4.582349257
2022/7/15,7.3,3.344629755,3.955370245
2022/7/16,7.1,3.036221195,4.063778805
2022/7/17,3.8,3.498280108,0.301719892
2022/7/18,3.1,3.446276982,-0.346276982
2022/7/19,3.8,3.692096125,0.107903875
2022/7/20,3.2,3.318146952,-0.118146952
2022/7/21,3.5,3.480190259,0.019809741
2022/7/22,4.6,3.596754006,1.003245994
2022/7/23,4.4,3.223705364,1.176294636
2022/7/24,4.7,3.732119911,0.967880089
2022/7/25,3.4,3.465932843,-0.065932843
2022/7/26,3.9,3.648235196,0.251764804
2022/7/27,7.4,3.34961913,4.05038087
2022/7/28,9,3.532797537,5.467202463
2022/7/29,3.6,3.619198724,-0.019198724
2022/7/30,8.2,3.23988979,4.96011021
2022/7/31,8.4,3.731876483,4.668123517
2022/8/1,6.4,3.319503058,3.080496942
2022/8/2,5.3,3.504026338,1.795973662
2022/8/3,3.1,3.32166119,-0.22166119
2022/8/4,3.2,3.583538619,-0.383538619
2022/8/5,3.6,3.751415052,-0.151415052
2022/8/6,3.4,3.480106021,-0.080106021
2022/8/7,4.2,4.088073567,0.111926433
2022/8/8,4,3.686603476,0.313396524
2022/8/9,2.3,3.982614883,-1.682614883
2022/8/10,2.5,3.858299308,-1.358299308
2022/8/11,2.9,4.022227173,-1.122227173
2022/8/12,4.5,4.079002454,0.420997546
2022/8/13,12.6,3.663783817,8.936216183
2022/8/14,12,4.022885425,7.977114575
2022/8/15,10.8,3.303407803,7.496592197
2022/8/16,9.3,3.42068886,5.87931114
2022/8/17,11.5,3.348792103,8.151207897
2022/8/18,3.5,3.409884752,0.090115248
