Date,NH3NMBR,denoised,highfreq
2021/11/23,4.35,4.716992452,-0.366992452
2021/11/24,4.2,4.847510799,-0.647510799
2021/11/25,4.1,4.860595576,-0.760595576
2021/11/26,4.35,4.880774903,-0.530774903
2021/11/27,4.12,4.985563506,-0.865563506
2021/11/28,4.01,5.119716829,-1.109716829
2021/11/29,4.21,5.262196867,-1.052196867
2021/11/30,4.5,5.407923557,-0.907923557
2021/12/1,6.2,5.56873162,0.63126838
2021/12/2,7.9,5.730415376,2.169584624
2021/12/3,7.8,5.849557136,1.950442864
2021/12/4,6.5,5.965678258,0.534321742
2021/12/5,6.4,6.039421004,0.360578996
2021/12/6,7.5,6.123982285,1.376017715
2021/12/7,6.3,6.24969065,0.05030935
2021/12/8,6.1,6.415666478,-0.315666478
2021/12/9,6.7,6.564638946,0.135361054
2021/12/10,6.5,6.698663118,-0.198663118
2021/12/11,6.3,6.832089533,-0.532089533
2021/12/12,5.9,6.958030455,-1.058030455
2021/12/13,5.8,7.022026266,-1.222026266
2021/12/14,5.55,7.090729089,-1.540729089
2021/12/15,8.5,7.153465247,1.346534753
2021/12/16,9.3,7.236564423,2.063435577
2021/12/17,7.7,7.300443737,0.399556263
2021/12/18,7.1,7.331305467,-0.231305467
2021/12/19,6.9,7.350951176,-0.450951176
2021/12/20,6.7,7.362269733,-0.662269733
2021/12/21,6.48,7.343599633,-0.863599633
2021/12/22,6.51,7.373622758,-0.863622758
2021/12/23,7.6,7.465625027,0.134374973
2021/12/24,7.5,7.559424931,-0.059424931
2021/12/25,8.8,7.593850517,1.206149483
2021/12/26,8.9,7.604597059,1.295402941
2021/12/27,7.8,7.664721847,0.135278153
2021/12/28,7.1,7.678889131,-0.578889131
2021/12/29,7.2,7.594435185,-0.394435185
2021/12/30,7.3,7.542356124,-0.242356124
2021/12/31,7.3,7.491965618,-0.191965618
2022/1/1,7.2,7.451418474,-0.251418474
2022/1/2,8.5,7.397855927,1.102144073
2022/1/3,8.3,7.316168245,0.983831755
2022/1/4,8.1,7.219431912,0.880568088
2022/1/5,7,7.232999258,-0.232999258
2022/1/6,7.2,7.262426807,-0.062426807
2022/1/7,7.3,7.227510363,0.072489637
2022/1/8,6.8,7.167575374,-0.367575374
2022/1/9,6.4,7.093525459,-0.693525459
2022/1/10,6.7,6.996821851,-0.296821851
2022/1/11,6.5,6.885923906,-0.385923906
2022/1/12,6.3,6.764631965,-0.464631965
2022/1/13,6.1,6.705698329,-0.605698329
2022/1/14,6.2,6.578188403,-0.378188403
2022/1/15,6.4,6.518665736,-0.118665736
2022/1/16,5.9,6.480623064,-0.580623064
2022/1/17,5.6,6.411972599,-0.811972599
2022/1/18,7.8,6.316392513,1.483607487
2022/1/19,7.5,6.218238143,1.281761857
2022/1/20,7.2,6.136293032,1.063706968
2022/1/21,6.5,6.090658406,0.409341594
2022/1/22,6,6.01308085,-0.01308085
2022/1/23,6.1,5.985632008,0.114367992
2022/1/24,5.6,5.959051442,-0.359051442
2022/1/25,5.1,5.938998211,-0.838998211
2022/1/26,5.5,5.885771631,-0.385771631
2022/1/27,5.7,5.825912998,-0.125912998
2022/1/28,5.6,5.783075178,-0.183075178
2022/1/29,5.5,5.717814913,-0.217814913
2022/1/30,5.6,5.627317946,-0.027317946
2022/1/31,5.4,5.544849252,-0.144849252
2022/2/1,5.3,5.449133906,-0.149133906
2022/2/2,4.3,5.329447184,-1.029447184
2022/2/3,5.9,5.196971945,0.703028055
2022/2/4,5.5,5.062847419,0.437152581
2022/2/5,5.3,4.935961429,0.364038571
2022/2/6,5.2,4.795588813,0.404411187
2022/2/7,5.2,4.614494524,0.585505476
2022/2/8,5.3,4.518364676,0.781635324
2022/2/9,4.9,4.421872682,0.478127318
2022/2/10,3.7,4.324516776,-0.624516776
2022/2/11,4.2,4.209153977,-0.009153977
2022/2/12,4.1,4.079523539,0.020476461
2022/2/13,4,3.98331079,0.01668921
2022/2/14,3.7,3.868776997,-0.168776997
2022/2/15,3.4,3.712901959,-0.312901959
2022/2/16,3.6,3.573541603,0.026458397
2022/2/17,3.1,3.449884375,-0.349884375
2022/2/18,3,3.328016057,-0.328016057
2022/2/19,3,3.198150007,-0.198150007
2022/2/20,2.8,3.080705964,-0.280705964
2022/2/21,2.7,2.964959204,-0.264959204
2022/2/22,2.9,2.857201449,0.042798551
2022/2/23,2.8,2.703093503,0.096906497
2022/2/24,2.7,2.620947685,0.079052315
2022/2/25,2.5,2.532911558,-0.032911558
2022/2/26,2.1,2.449448056,-0.349448056
2022/2/27,2.6,2.3744666,0.2255334
2022/2/28,2.5,2.309494306,0.190505694
2022/3/1,2.5,2.273969196,0.226030804
2022/3/2,2.5,2.240656224,0.259343776
2022/3/3,2.5,2.131558969,0.368441031
2022/3/4,2.5,2.059356865,0.440643135
2022/3/5,1.7,1.993904621,-0.293904621
2022/3/6,1.6,1.939940661,-0.339940661
2022/3/7,2.1,1.899432785,0.200567215
2022/3/8,2,1.868388673,0.131611327
2022/3/9,1.8,1.847244644,-0.047244644
2022/3/10,1.7,1.815205725,-0.115205725
2022/3/11,1.9,1.773253632,0.126746368
2022/3/12,1.8,1.758868188,0.041131812
2022/3/13,1.7,1.754557354,-0.054557354
2022/3/14,1.5,1.758401326,-0.258401326
2022/3/15,1.8,1.778480737,0.021519263
2022/3/16,1.6,1.811431563,-0.211431563
2022/3/17,1.7,1.810070247,-0.110070247
2022/3/18,1.7,1.848156551,-0.148156551
2022/3/19,1.7,1.872446442,-0.172446442
2022/3/20,1.8,1.953972686,-0.153972686
2022/3/21,1.5,2.035970156,-0.535970156
2022/3/22,1.4,2.128727257,-0.728727257
2022/3/23,2.6,2.227854618,0.372145382
2022/3/24,2.5,2.329857324,0.170142676
2022/3/25,2.7,2.432091278,0.267908722
2022/3/26,2.8,2.515864567,0.284135433
2022/3/27,2.6,2.577839347,0.022160653
2022/3/28,2.4,2.645442646,-0.245442646
2022/3/29,2.7,2.724569135,-0.024569135
2022/3/30,2.9,2.814001483,0.085998517
2022/3/31,3.5,2.902015795,0.597984205
2022/4/1,3.2,2.988721148,0.211278852
2022/4/2,3.1,3.07745975,0.02254025
2022/4/3,3.1,3.164806492,-0.064806492
2022/4/4,3.2,3.240019198,-0.040019198
2022/4/5,3.1,3.32677691,-0.22677691
2022/4/6,4.4,3.397495528,1.002504472
2022/4/7,3.6,3.477516471,0.122483529
2022/4/8,3.9,3.532156726,0.367843274
2022/4/9,3.1,3.572599154,-0.472599154
2022/4/10,3.2,3.582416336,-0.382416336
2022/4/11,3.1,3.520930233,-0.420930233
2022/4/12,3.1,3.463253196,-0.363253196
2022/4/13,3.2,3.451058074,-0.251058074
2022/4/14,3.4,3.44242768,-0.04242768
2022/4/15,3.2,3.423186003,-0.223186003
2022/4/16,3.7,3.416767747,0.283232253
2022/4/17,4.2,3.434604477,0.765395523
2022/4/18,4,3.419935425,0.580064575
2022/4/19,3.6,3.384506305,0.215493695
2022/4/20,3.5,3.374052097,0.125947903
2022/4/21,3.7,3.368454121,0.331545879
2022/4/22,3.5,3.319520922,0.180479078
2022/4/23,3.3,3.285919979,0.014080021
2022/4/24,3.2,3.253436014,-0.053436014
2022/4/25,2.9,3.2188359,-0.3188359
2022/4/26,2.8,3.191819015,-0.391819015
2022/4/27,2.2,3.222596972,-1.022596972
2022/4/28,2.4,3.231031022,-0.831031022
2022/4/29,2.3,3.250914089,-0.950914089
2022/4/30,2.8,3.216741568,-0.416741568
2022/5/1,4.2,3.196334919,1.003665081
2022/5/2,3.8,3.169405297,0.630594703
2022/5/3,3.6,3.132174179,0.467825821
2022/5/4,3.3,3.099668397,0.200331603
2022/5/5,3.7,3.059391771,0.640608229
2022/5/6,3.4,3.009398316,0.390601684
2022/5/7,2.3,2.986796981,-0.686796981
2022/5/8,2.6,2.984331777,-0.384331777
2022/5/9,3.2,2.981687683,0.218312317
2022/5/10,2.5,2.981687683,-0.481687683
2022/5/11,2.8,2.953972686,-0.153972686
2022/5/12,3.7,2.961228675,0.738771325
2022/5/13,3.2,2.963183385,0.236816615
2022/5/14,3.1,2.947563157,0.152436843
2022/5/15,3.2,2.912007505,0.287992495
2022/5/16,2.8,2.860447664,-0.060447664
2022/5/17,2.5,2.80225577,-0.30225577
2022/5/18,2.3,2.718805358,-0.418805358
2022/5/19,2.2,2.623421615,-0.423421615
2022/5/20,2.8,2.517391684,0.282608316
2022/5/21,2.4,2.430551071,-0.030551071
2022/5/22,2.3,2.389646145,-0.089646145
2022/5/23,2.4,2.325406868,0.074593132
2022/5/24,2.2,2.269680178,-0.069680178
2022/5/25,2.5,2.192237881,0.307762119
2022/5/26,2.5,2.139731227,0.360268773
2022/5/27,2.2,2.086866792,0.113133208
2022/5/28,2.2,1.988175749,0.211824251
2022/5/29,2.1,1.909821545,0.190178455
2022/5/30,1.6,1.858244251,-0.258244251
2022/5/31,2.2,1.768920983,0.431079017
2022/6/1,1.4,1.696958855,-0.296958855
2022/6/2,1.2,1.659736463,-0.459736463
2022/6/3,1.3,1.626301322,-0.326301322
2022/6/4,1.6,1.584117981,0.015882019
2022/6/5,1.6,1.560814172,0.039185828
2022/6/6,1.5,1.539595968,-0.039595968
2022/6/7,1.3,1.484183429,-0.184183429
2022/6/8,1.5,1.433168986,0.066831014
2022/6/9,1.4,1.3952703,0.0047297
2022/6/10,1.1,1.393420306,-0.293420306
2022/6/11,1.2,1.387844147,-0.187844147
2022/6/12,1.6,1.390667132,0.209332868
2022/6/13,1.3,1.398743401,-0.098743401
2022/6/14,1.7,1.395950958,0.304049042
2022/6/15,1.6,1.423897203,0.176102797
2022/6/16,1.5,1.435529473,0.064470527
2022/6/17,1.7,1.464919935,0.235080065
2022/6/18,1.4,1.51545879,-0.11545879
2022/6/19,1.3,1.584157249,-0.284157249
2022/6/20,1.7,1.647475893,0.052524107
2022/6/21,1.6,1.702177233,-0.102177233
2022/6/22,1.8,1.630751778,0.169248222
2022/6/23,1.5,1.579047951,-0.079047951
2022/6/24,1.9,1.548025656,0.351974344
2022/6/25,1.8,1.584929534,0.215070466
2022/6/26,1.6,1.663401545,-0.063401545
2022/6/27,2.5,1.875352328,0.624647672
2022/6/28,2.5,2.101178062,0.398821938
2022/6/29,2.3,2.303289847,-0.003289847
2022/6/30,2.2,2.518382128,-0.318382128
2022/7/1,2.2,2.702055063,-0.502055063
2022/7/2,2.1,2.843906802,-0.743906802
2022/7/3,2.3,3.007600681,-0.707600681
2022/7/4,2.7,3.148645229,-0.448645229
2022/7/5,2.5,3.346180025,-0.846180025
2022/7/6,3.4,3.512579083,-0.112579083
2022/7/7,3.1,3.553422924,-0.453422924
2022/7/8,2.9,3.570360836,-0.670360836
2022/7/9,2.6,3.781988743,-1.181988743
2022/7/10,2.4,3.821305467,-1.421305467
2022/7/11,3.5,3.888446267,-0.388446267
2022/7/12,6.9,4.03634539,2.86365461
2022/7/13,7.2,4.227409573,2.972590427
2022/7/14,7.8,4.466988088,3.333011912
2022/7/15,7.3,4.686552642,2.613447358
2022/7/16,7.1,4.859671015,2.240328985
2022/7/17,3.8,5.00351237,-1.20351237
2022/7/18,3.1,5.126785636,-2.026785636
2022/7/19,3.8,5.239137833,-1.439137833
2022/7/20,3.2,5.378367294,-2.178367294
2022/7/21,3.5,5.470177582,-1.970177582
2022/7/22,4.6,5.512993586,-0.912993586
2022/7/23,4.4,5.467162616,-1.067162616
2022/7/24,4.7,5.147283913,-0.447283913
2022/7/25,3.4,4.912640168,-1.512640168
2022/7/26,3.9,4.752017976,-0.852017976
2022/7/27,7.4,4.704376282,2.695623718
2022/7/28,9,4.592617479,4.407382521
2022/7/29,3.6,4.763977486,-1.163977486
2022/7/30,8.2,4.946734151,3.253265849
2022/7/31,8.4,5.063493172,3.336506828
2022/8/1,6.4,5.159199791,1.240800209
2022/8/2,5.3,5.327461931,-0.027461931
2022/8/3,3.1,5.490278808,-2.390278808
2022/8/4,3.2,5.659369955,-2.459369955
2022/8/5,3.6,5.799738208,-2.199738208
2022/8/6,3.4,5.940150094,-2.540150094
2022/8/7,4.2,5.95107989,-1.75107989
2022/8/8,4,5.893027619,-1.893027619
2022/8/9,2.3,5.855984118,-3.555984118
2022/8/10,2.5,5.763637157,-3.263637157
2022/8/11,2.9,5.621663249,-2.721663249
2022/8/12,4.5,5.491906279,-0.991906279
2022/8/13,12.6,5.338823683,7.261176317
2022/8/14,12,5.181242637,6.818757363
2022/8/15,10.8,4.965657315,5.834342685
