Date,NH3NMBR,highfreq,upper_threshold,lower_threshold,trend_aware_flag
2021/3/23,7.6,0.228442199,1.111693407,-1.054402287,0
2021/3/24,7.5,-0.119488642,1.104790499,-1.061305195,0
2021/3/25,7.2,-0.373787625,1.111693407,-1.054402287,0
2021/3/26,7.3,-0.29935232,1.143482662,-1.022613032,0
2021/3/27,7.3,-0.283999434,1.143482662,-1.022613032,0
2021/3/28,7.2,-0.504984967,1.148649708,-1.017445985,0
2021/3/29,8.5,0.484662157,1.148649708,-1.017445985,0
2021/3/30,8.3,0.357086403,1.143482662,-1.022613032,0
2021/3/31,8.1,0.59633371,1.111693407,-1.054402287,0
2021/4/1,7,-0.299947547,1.111693407,-1.054402287,0
2021/4/2,7.2,-0.044675548,1.111693407,-1.054402287,0
2021/4/3,7.3,0.295921274,1.111693407,-1.054402287,0
2021/4/4,6.8,0.136028818,1.143482662,-1.022613032,0
2021/4/5,6.4,-0.076464804,1.111693407,-1.054402287,0
2021/4/6,6.7,0.281254827,1.111693407,-1.054402287,0
2021/4/7,6.5,0.092319818,1.111693407,-1.054402287,0
2021/4/8,6.3,-0.196425304,1.143482662,-1.022613032,0
2021/4/9,6.1,-0.395279504,1.111693407,-1.054402287,0
2021/4/10,6.2,-0.190645297,1.089556009,-1.076539685,0
2021/4/11,6.4,0.084141283,1.089556009,-1.076539685,0
2021/4/12,5.9,-0.326078499,1.089556009,-1.076539685,0
2021/4/13,5.6,-0.849359353,1.089556009,-1.076539685,0
2021/4/14,7.8,0.76929935,1.104840437,-1.061255257,0
2021/4/15,7.5,0.449121987,1.111693407,-1.054402287,0
2021/4/16,7.2,0.669027184,1.143482662,-1.022613032,0
2021/4/17,6.5,0.109495123,1.233386368,-0.929612763,0
2021/4/18,6,-0.480156254,1.253871449,-0.900228846,0
2021/4/19,6.1,-0.173525096,1.252226505,-0.898874941,0
2021/4/20,5.6,-0.290378679,1.225215242,-0.922887354,0
2021/4/21,5.1,-0.589875036,1.223570298,-0.921533449,0
2021/4/22,5.5,-0.122641768,1.248936615,-0.896167132,0
2021/4/23,5.7,0.14445073,1.25058156,-0.897521036,0
2021/4/24,5.6,0.0469267,1.226860187,-0.924241259,0
2021/4/25,5.5,-0.339722916,1.105113628,-1.048986668,0
2021/4/26,7.5,1.064265511,1.099905602,-1.057193543,0
2021/4/27,7.2,0.660127713,1.101550547,-1.058547448,0
2021/4/28,6.5,0.352801064,1.103195492,-1.059901353,0
2021/4/29,6,-0.098602202,1.104840437,-1.061255257,0
2021/4/30,6.1,-0.153815572,1.200549885,-0.965545809,0
2021/5/1,5.6,-0.505463603,1.235084911,-0.931010783,0
2021/5/2,5.1,-0.657162649,1.235084911,-0.931010783,0
2021/5/3,5.5,-0.083317774,1.235084911,-0.931010783,0
2021/5/4,5.7,0.167327673,1.235084911,-0.931010783,0
2021/5/5,5.6,0.152513295,1.200549885,-0.965545809,0
2021/5/6,5.5,0.107833689,1.140525467,-1.025570226,0
2021/5/7,5.6,0.24408698,1.104840437,-1.061255257,0
2021/5/8,5.4,0.072293018,1.089556009,-1.076539685,0
2021/5/9,5.3,0.080187998,1.104840437,-1.061255257,0
2021/5/10,4.3,-0.716843516,1.104840437,-1.061255257,0
2021/5/11,5.9,0.418782728,1.104840437,-1.061255257,0
2021/5/12,5.5,0.248228895,1.140525467,-1.025570226,0
2021/5/13,5.3,-0.144048724,1.140946782,-1.025148911,0
2021/5/14,5.2,-0.409888463,1.140946782,-1.025148911,0
2021/5/15,5.2,-0.519269528,1.140946782,-1.025148911,0
2021/5/16,5.3,-0.46405952,1.200549885,-0.965545809,0
2021/5/17,6.4,0.571491039,1.140946782,-1.025148911,0
2021/5/18,5.9,0.012391675,1.140946782,-1.025148911,0
2021/5/19,5.6,-0.47169773,1.140946782,-1.025148911,0
2021/5/20,7.8,1.125359797,1.166336581,-0.999759113,0
2021/5/21,7.5,0.686309679,1.170727622,-0.995368072,0
2021/5/22,7.2,0.598973788,1.170727622,-0.995368072,0
2021/5/23,6.5,-0.047632743,1.170727622,-0.995368072,0
2021/5/24,6,-0.535785033,1.170727622,-0.995368072,0
2021/5/25,6.1,-0.159442094,1.170727622,-0.995368072,0
2021/5/26,5.6,-0.168572056,1.170727622,-0.995368072,0
2021/5/27,5.1,-0.465607978,1.170727622,-0.995368072,0
2021/5/28,5.5,-0.139432604,1.170727622,-0.995368072,0
2021/5/29,5.7,-0.047211428,1.114106707,-0.94876509,0
2021/5/30,5.6,-0.400957902,0.991217492,-0.847618653,0
2021/5/31,5.5,-0.848840823,0.857164375,-0.722795562,1
2021/6/1,7.5,0.719273555,0.715109857,-0.605874738,1
2021/6/2,7.2,0.513869937,0.644342573,-0.547628303,0
2021/6/3,6.5,0.512964254,0.648546271,-0.543424604,0
2021/6/4,6,0.193851739,0.650458658,-0.541512218,0
2021/6/5,6.1,0.057316626,0.652819661,-0.539151214,0
2021/6/6,5.6,-0.440904882,0.652819661,-0.539151214,0
2021/6/7,5.97,-0.017430588,0.652819661,-0.539151214,0
2021/6/8,5.95,-0.021821629,0.650458658,-0.541512218,0
2021/6/9,5.92,-0.001006477,0.652819661,-0.539151214,0
2021/6/10,5.9,0.00500544,0.652819661,-0.539151214,0
2021/6/11,5.87,-0.022015057,0.652225814,-0.539745062,0
2021/6/12,5.85,-0.02064527,0.652225814,-0.539745062,0
2021/6/13,5.82,-0.019097017,0.652225814,-0.539745062,0
2021/6/14,5.8,-0.009483565,0.652819661,-0.539151214,0
2021/6/15,5.78,0.003975055,0.653329851,-0.538641024,0
2021/6/16,5.75,0.003176947,0.653329851,-0.538641024,0
2021/6/17,5.73,0.006806311,0.65395627,-0.538014606,0
2021/6/18,5.7,0.002004744,0.65395627,-0.538014606,0
2021/6/19,5.68,0.006748287,0.65395627,-0.538014606,0
2021/6/20,5.66,0.010328048,0.654459945,-0.53751093,0
2021/6/21,5.63,0.003461101,0.654459945,-0.53751093,0
2021/6/22,5.61,0.004928016,0.65395627,-0.538014606,0
2021/6/23,5.58,-0.005279867,0.653727453,-0.538243423,0
2021/6/24,5.56,-0.003367481,0.653329851,-0.538641024,0
2021/6/25,5.54,0.000741516,0.653329851,-0.538641024,0
2021/6/26,5.51,-0.004773787,0.652819661,-0.539151214,0
2021/6/27,5.49,0.001007731,0.653329851,-0.538641024,0
2021/6/28,5.46,-0.004161863,0.653329851,-0.538641024,0
2021/6/29,5.44,-0.000496287,0.653727453,-0.538243423,0
2021/6/30,5.42,0.003863957,0.65395627,-0.538014606,0
2021/7/1,5.39,-0.001600324,0.65395627,-0.538014606,0
2021/7/2,5.37,0.002561858,0.654459945,-0.53751093,0
2021/7/3,5.34,-0.003489923,0.654567655,-0.537403221,0
2021/7/4,5.32,0.000130131,0.654833869,-0.537137007,0
2021/7/5,5.3,0.003323266,0.655644271,-0.536326605,0
2021/7/6,5.27,-0.003173772,0.655644271,-0.536326605,0
2021/7/7,5.25,0.000633807,0.655644271,-0.536326605,0
2021/7/8,5.22,-0.005697162,0.655644271,-0.536326605,0
2021/7/9,5.2,-0.002012979,0.654833869,-0.537137007,0
2021/7/10,5.18,0.001818133,0.654567655,-0.537403221,0
2021/7/11,5.15,-0.004227254,0.654459945,-0.53751093,0
2021/7/12,5.13,-9.87E-05,0.65395627,-0.538014606,0
2021/7/13,5.1,-0.005760265,0.653727453,-0.538243423,0
2021/7/14,5.08,-0.001409583,0.653727453,-0.538243423,0
2021/7/15,5.06,0.002966581,0.653727453,-0.538243423,0
2021/7/16,5.03,-0.002495785,0.653329851,-0.538641024,0
2021/7/17,5.01,0.002171037,0.653727453,-0.538243423,0
2021/7/18,4.98,-0.002030647,0.653727453,-0.538243423,0
2021/7/19,4.96,0.005022703,0.65395627,-0.538014606,0
2021/7/20,4.94,0.012847367,0.654459945,-0.53751093,0
2021/7/21,4.91,0.011743913,0.654459945,-0.53751093,0
2021/7/22,4.89,0.021191191,0.655644271,-0.536326605,0
2021/7/23,4.86,0.021176865,0.654459945,-0.53751093,0
2021/7/24,4.84,0.032242381,0.654459945,-0.53751093,0
2021/7/25,4.82,0.044303957,0.654459945,-0.53751093,0
2021/7/26,4.79,0.036877841,0.653727453,-0.538243423,0
2021/7/27,4.77,0.028988576,0.653727453,-0.538243423,0
2021/7/28,4.74,0.005514476,0.652416555,-0.539554321,0
2021/7/29,4.72,-0.016545677,0.653727453,-0.538243423,0
2021/7/30,4.7,-0.041005832,0.655644271,-0.536326605,0
2021/7/31,4.67,-0.077616301,0.655997176,-0.5359737,0
2021/8/1,4.65,-0.112187601,0.656792719,-0.535178156,0
2021/8/2,4.62,-0.163576824,0.658848841,-0.533122035,0
2021/8/3,4.6,-0.214491051,0.659340614,-0.532630261,0
2021/8/4,4.58,-0.27617682,0.659340614,-0.532630261,0
2021/8/5,4.55,-0.356834917,0.659340614,-0.532630261,0
2021/8/6,5.49,0.522301512,0.659340614,-0.532630261,0
2021/8/7,5.46,0.425105314,0.659340614,-0.532630261,0
2021/8/8,5.44,0.331719584,0.659340614,-0.532630261,0
2021/8/9,5.42,0.228947876,0.665570052,-0.526400824,0
2021/8/10,5.39,0.107573309,0.665570052,-0.526400824,0
2021/8/11,5.37,0.017498586,0.671324724,-0.520646151,0
2021/8/12,5.34,-0.058642499,0.659340614,-0.532630261,0
2021/8/13,5.32,-0.114355701,0.653859741,-0.538111135,0
2021/8/14,5.3,-0.151098275,0.639899921,-0.552070955,0
2021/8/15,5.27,-0.196902315,0.637280462,-0.554690414,0
2021/8/16,5.25,-0.232422071,0.637280462,-0.554690414,0
2021/8/17,5.22,-0.260893496,0.637280462,-0.554690414,0
2021/8/18,5.56,0.094366537,0.637280462,-0.554690414,0
2021/8/19,5.61,0.1281888,0.639899921,-0.552070955,0
2021/8/20,5.65,0.118708401,0.653859741,-0.538111135,0
2021/8/21,5.7,0.105487269,0.671324724,-0.520646151,0
2021/8/22,5.75,0.066642156,0.68543038,-0.506540495,0
2021/8/23,5.8,0.034183141,0.68543038,-0.506540495,0
2021/8/24,5.84,3.36E-05,0.68543038,-0.506540495,0
2021/8/25,5.89,-0.041918497,0.68543038,-0.506540495,0
2021/8/26,5.94,-0.094824211,0.68543038,-0.506540495,0
2021/8/27,5.98,-0.093623492,0.671324724,-0.520646151,0
2021/8/28,6.03,-0.013926217,0.65889983,-0.533071046,0
2021/8/29,6.08,0.103686396,0.653859741,-0.538111135,0
2021/8/30,6.13,0.279957476,0.653859741,-0.538111135,0
2021/8/31,6.17,0.474795474,0.653859741,-0.538111135,0
2021/9/1,4.96,-0.551449775,0.639899921,-0.552070955,0
2021/9/2,4.94,-0.365270637,0.639899921,-0.552070955,0
2021/9/3,4.91,-0.174629437,0.639899921,-0.552070955,0
2021/9/4,4.89,-0.023612619,0.639899921,-0.552070955,0
2021/9/5,4.86,0.054835584,0.639899921,-0.552070955,0
2021/9/6,4.84,0.100744953,0.639899921,-0.552070955,0
2021/9/7,4.82,0.080437054,0.653859741,-0.538111135,0
2021/9/8,4.79,0.073733146,0.639899921,-0.552070955,0
2021/9/9,4.77,0.101401707,0.634326544,-0.557644332,0
2021/9/10,4.74,0.074856923,0.630213519,-0.561757356,0
2021/9/11,4.72,0.031604242,0.621883877,-0.570086999,0
2021/9/12,4.7,0.005073692,0.621883877,-0.570086999,0
2021/9/13,4.67,-0.019499594,0.621883877,-0.570086999,0
2021/9/14,4.65,-0.031942262,0.621883877,-0.570086999,0
2021/9/15,4.62,-0.042985741,0.630213519,-0.561757356,0
2021/9/16,4.6,-0.076291034,0.634326544,-0.557644332,0
2021/9/17,4.58,-0.144043933,0.634326544,-0.557644332,0
2021/9/18,4.55,-0.22753983,0.630213519,-0.561757356,0
2021/9/19,5.49,0.643098418,0.621883877,-0.570086999,1
2021/9/20,5.46,0.601824617,0.610840397,-0.581130479,0
2021/9/21,4.6,-0.201564603,0.610840397,-0.581130479,0
2021/9/22,4.54,-0.179555061,0.610840397,-0.581130479,0
2021/9/23,4.32,-0.27063674,0.639131282,-0.60441586,0
2021/9/24,4.35,-0.133968281,0.672074791,-0.631530677,0
2021/9/25,4.2,-0.205877046,0.705018301,-0.658645494,0
2021/9/26,4.1,-0.203648296,0.736340033,-0.684425475,0
2021/9/27,4.35,0.156109454,0.7600416,-0.703933526,0
2021/9/28,4.12,-0.080786724,0.781278727,-0.72141317,0
2021/9/29,4.01,-0.322083711,0.802515854,-0.738892814,0
2021/9/30,4.21,-0.331953435,0.809558583,-0.744689474,0
2021/10/1,4.5,-0.365723589,0.806837758,-0.745255921,0
2021/10/2,6.2,0.55082451,0.805116873,-0.744822428,0
2021/10/3,7.9,0.964459737,0.772708098,-0.775076824,1
2021/10/4,7.8,0.613871978,0.765412136,-0.772339321,0
2021/10/5,6.5,0.134086586,0.759908527,-0.767809466,0
2021/10/6,6.4,0.570333537,0.754404919,-0.76327961,0
2021/10/7,4.24,-0.821326478,0.74890131,-0.758749754,1
2021/10/8,4.54,-0.211475898,0.759374727,-0.707173436,0
2021/10/9,4.65,-0.40559176,0.737367902,-0.68807736,0
2021/10/10,4.56,-0.332879964,0.71147356,-0.666764502,0
2021/10/11,4.45,0.039101428,0.677674482,-0.639928408,0
2021/10/12,4.31,-0.078083387,0.642321295,-0.610830257,0
2021/10/13,4.54,-0.152451942,0.608762148,-0.583208727,0
2021/10/14,4.64,-0.04506399,0.609301303,-0.582669573,0
2021/10/15,4.51,0.059799288,0.609301303,-0.582669573,0
2021/10/16,4.23,-0.042892637,0.610933501,-0.581037374,0
2021/10/17,4.21,0.164897661,0.628591493,-0.563379383,0
2021/10/18,4.31,0.36024738,0.628591493,-0.563379383,0
2021/10/19,4.21,0.182050198,0.628591493,-0.563379383,0
2021/10/20,4.275769231,0.148983437,0.628591493,-0.563379383,0
2021/10/21,4.255824176,-0.044524836,0.633476632,-0.558494244,0
2021/10/22,4.235879121,-0.141344147,0.638286613,-0.553684262,0
2021/10/23,4.215934066,-0.113642956,0.633476632,-0.558494244,0
2021/10/24,4.195989011,-0.089422224,0.632264084,-0.559706791,0
2021/10/25,4.176043956,-0.020349506,0.628591493,-0.563379383,0
2021/10/26,4.156098901,0.009524729,0.610933501,-0.581037374,0
2021/10/27,4.136153846,-0.015539525,0.609301303,-0.582669573,0
2021/10/28,4.116208791,-0.013922301,0.610933501,-0.581037374,0
2021/10/29,4.096263736,-0.007572026,0.628591493,-0.563379383,0
2021/10/30,4.076318681,-0.025234646,0.632264084,-0.559706791,0
2021/10/31,4.056373626,-0.060197358,0.633476632,-0.558494244,0
2021/11/1,4.036428571,-0.115530065,0.633476632,-0.558494244,0
2021/11/2,4.016483516,-0.196799859,0.638286613,-0.553684262,0
2021/11/3,4.8,0.530769342,0.639903838,-0.552067038,0
2021/11/4,4.24,-0.080305369,0.646254112,-0.545716764,0
2021/11/5,4.54,0.153332116,0.639903838,-0.552067038,0
2021/11/6,4.65,0.187853723,0.646254112,-0.545716764,0
2021/11/7,4.56,0.046121248,0.639903838,-0.552067038,0
2021/11/8,4.45,-0.0906457,0.638286613,-0.553684262,0
2021/11/9,4.31,-0.243694836,0.633476632,-0.558494244,0
2021/11/10,4.54,-0.003978938,0.632264084,-0.559706791,0
2021/11/11,4.64,0.10356802,0.633476632,-0.558494244,0
2021/11/12,4.51,-0.021562054,0.638286613,-0.553684262,0
2021/11/13,4.23,-0.278751215,0.639903838,-0.552067038,0
2021/11/14,4.21,-0.262750687,0.646254112,-0.545716764,0
2021/11/15,4.31,-0.134208737,0.668813587,-0.55773434,0
2021/11/16,4.21,-0.212195687,0.699710334,-0.583164528,0
2021/11/17,4.7,0.300322311,0.73060708,-0.608594717,0
2021/11/18,4.5,0.118584231,0.766269774,-0.637947613,0
2021/11/19,4.4,0.054674221,0.845722024,-0.612006233,0
2021/11/20,4.6,0.31016748,0.87225798,-0.618254517,0
2021/11/21,4.54,0.310474909,0.882361395,-0.626570335,0
2021/11/22,4.32,0.160974012,0.892591471,-0.634990405,0
2021/11/23,4.35,0.224059295,0.908052019,-0.647715519,0
2021/11/24,4.2,0.063874402,0.914959594,-0.668993606,0
2021/11/25,4.1,-0.062952688,0.936228875,-0.670907047,0
2021/11/26,4.35,0.129861627,0.948033044,-0.680622705,0
2021/11/27,4.12,-0.234266501,0.95128424,-0.698891336,0
2021/11/28,4.01,-0.560748907,0.952131987,-0.719563415,0
2021/11/29,4.21,-0.650806511,0.95857491,-0.724866392,0
2021/11/30,4.5,-0.74033091,0.963932043,-0.729275688,1
2021/12/1,6.2,0.123317394,0.969289176,-0.733684984,0
2021/12/2,7.9,0.485477592,0.917919428,-0.79482116,0
2021/12/3,7.8,0.294640119,1.004895746,-0.762991687,0
2021/12/4,6.5,0.201446034,1.037519911,-0.789843661,0
2021/12/5,6.4,0.258691974,1.08965347,-0.797186241,0
2021/12/6,7.5,0.742467907,1.131477816,-0.814838034,0
2021/12/7,6.3,-0.455255299,1.174195629,-0.849997788,0
2021/12/8,6.1,-0.39035048,1.207713261,-0.894357724,0
2021/12/9,6.7,0.304342482,1.223323037,-0.942772657,0
2021/12/10,6.5,0.18478044,1.164486269,-1.001609425,0
2021/12/11,6.3,0.035164827,1.143649405,-1.022446288,0
2021/12/12,5.9,-0.395066871,1.125205523,-1.040890171,0
2021/12/13,5.8,-0.487755923,1.125205523,-1.040890171,0
2021/12/14,5.55,-0.706838731,1.125205523,-1.040890171,0
2021/12/15,8.5,0.767265541,1.125205523,-1.040890171,0
2021/12/16,9.3,0.945769488,1.119469233,-1.046626461,0
2021/12/17,7.7,-0.044508805,1.119469233,-1.046626461,0
2021/12/18,7.1,-0.33214557,1.143649405,-1.022446288,0
2021/12/19,6.9,-0.023671941,1.164486269,-1.001609425,0
2021/12/20,6.7,-0.125689669,1.164486269,-1.001609425,0
2021/12/21,6.48,-0.228296269,1.184069513,-0.982026181,0
2021/12/22,6.51,-0.294986677,1.184069513,-0.982026181,0
2021/12/23,7.6,0.396549488,1.184069513,-0.982026181,0
2021/12/24,7.5,-0.453098534,1.164486269,-1.001609425,0
2021/12/25,8.8,0.558093673,1.143649405,-1.022446288,0
2021/12/26,8.9,0.850170029,1.119469233,-1.046626461,0
2021/12/27,7.8,-0.068688978,1.088893014,-1.07720268,0
2021/12/28,7.1,-0.41198422,1.088893014,-1.07720268,0
2021/12/29,7.2,-0.181557741,1.119469233,-1.046626461,0
2021/12/30,7.3,-0.249554281,1.119469233,-1.046626461,0
2021/12/31,7.3,-0.380824739,1.119469233,-1.046626461,0
2022/1/1,7.2,-0.686250567,1.119469233,-1.046626461,0
2022/1/2,8.5,0.526947746,1.119469233,-1.046626461,0
2022/1/3,8.3,0.406143499,1.143649405,-1.022446288,0
2022/1/4,8.1,0.365031218,1.143649405,-1.022446288,0
2022/1/5,7,-0.429234611,1.119469233,-1.046626461,0
2022/1/6,7.2,0.001620269,1.119469233,-1.046626461,0
2022/1/7,7.3,0.251023886,1.119469233,-1.046626461,0
2022/1/8,6.8,-0.004088698,1.145207661,-1.020888033,0
2022/1/9,6.4,-0.108410666,1.145207661,-1.020888033,0
2022/1/10,6.7,0.373242682,1.184069513,-0.982026181,0
2022/1/11,6.5,0.247786295,1.184069513,-0.982026181,0
2022/1/12,6.3,0.070876517,1.184069513,-0.982026181,0
2022/1/13,6.1,-0.196139424,1.145207661,-1.020888033,0
2022/1/14,6.2,-0.186445115,1.184069513,-0.982026181,0
2022/1/15,6.4,-0.099265197,1.140066611,-0.945808708,0
2022/1/16,5.9,-0.567087964,1.078207759,-0.913644337,0
2022/1/17,5.6,-0.65524927,1.047447947,-0.869577057,0
2022/1/18,7.8,0.609531605,1.012112363,-0.830085548,0
2022/1/19,7.5,0.60028494,1.032820984,-0.747189344,0
2022/1/20,7.2,0.290967293,1.01314569,-0.704677054,0
2022/1/21,6.5,0.107055597,0.979034229,-0.676600931,0
2022/1/22,6,-0.160344086,0.952611321,-0.654853026,0
2022/1/23,6.1,-0.042950549,0.936877435,-0.641902934,0
2022/1/24,5.6,-0.326986933,0.921143548,-0.628952843,0
2022/1/25,5.1,-0.520032723,0.892442288,-0.631647839,0
2022/1/26,5.5,0.05644035,0.876477803,-0.618507949,0
2022/1/27,5.7,0.337582516,0.874949485,-0.590931892,0
2022/1/28,5.6,0.278540858,0.845803358,-0.59326073,0
2022/1/29,5.5,0.137915452,0.831093397,-0.581153401,0
2022/1/30,5.6,0.196254778,0.809149872,-0.563092342,0
2022/1/31,5.4,-0.044663275,0.775105409,-0.5522992,0
2022/2/1,5.3,-0.120888413,0.713659838,-0.568907164,0
2022/2/2,4.3,-1.004115736,0.689065278,-0.548664117,1
2022/2/3,5.9,0.159112628,0.700816585,-0.491154291,0
2022/2/4,5.5,0.142152105,0.710266489,-0.481704387,0
2022/2/5,5.3,-0.014373436,0.710266489,-0.481704387,0
2022/2/6,5.2,0.073264322,0.710266489,-0.481704387,0
2022/2/7,5.2,0.243396989,0.710266489,-0.481704387,0
2022/2/8,5.3,0.492966522,0.700816585,-0.491154291,0
2022/2/9,4.9,0.289962007,0.700816585,-0.491154291,0
2022/2/10,3.7,-0.683496938,0.700816585,-0.491154291,1
2022/2/11,4.2,0.010139436,0.700816585,-0.491154291,0
2022/2/12,4.1,0.073191534,0.709837395,-0.482133481,0
2022/2/13,4,0.123436994,0.709837395,-0.482133481,0
2022/2/14,3.7,-0.054325399,0.709837395,-0.482133481,0
2022/2/15,3.4,-0.205310675,0.710266489,-0.481704387,0
2022/2/16,3.6,0.172548063,0.727017672,-0.464953204,0
2022/2/17,3.1,-0.160757626,0.709837395,-0.482133481,0
2022/2/18,3,-0.093486226,0.700816585,-0.491154291,0
2022/2/19,3,0.046990446,0.700816585,-0.491154291,0
2022/2/20,2.8,-0.046585166,0.700816585,-0.491154291,0
2022/2/21,2.7,-0.053263545,0.707955147,-0.484015728,0
2022/2/22,2.9,0.217828322,0.707955147,-0.484015728,0
2022/2/23,2.8,0.171905902,0.709837395,-0.482133481,0
2022/2/24,2.7,0.10984803,0.707955147,-0.484015728,0
2022/2/25,2.5,-0.079603827,0.707955147,-0.484015728,0
2022/2/26,2.1,-0.496062975,0.707955147,-0.484015728,1
2022/2/27,2.6,0.024354344,0.700816585,-0.491154291,0
2022/2/28,2.5,-0.014675919,0.678180482,-0.513790394,0
2022/3/1,2.5,0.056011257,0.672871608,-0.519099268,0
2022/3/2,2.5,0.15329072,0.663965574,-0.528005302,0
2022/3/3,2.5,0.236436887,0.672871608,-0.519099268,0
